4.5266e-01, 2.4880e+00, 0.0000e+00, -3.1858e-02 
-3.2843e-01, 1.6942e+00, 0.0000e+00, -4.3561e-01 
-1.7681e-01, 1.5816e+00, 0.0000e+00, -4.3991e-01 
2.1765e-01, 1.1044e-01, 0.0000e+00, -2.5147e-01 
7.4386e-02, 1.4524e+00, 0.0000e+00, -1.5128e-02 
9.3310e-02, 1.5272e+00, 0.0000e+00, -1.3019e-01 
-1.2340e-01, 1.3677e+00, 0.0000e+00, -4.7044e-01 
-1.2453e-01, 1.4894e-01, 0.0000e+00, 2.3478e-02 
-6.0610e-01, 1.7951e-01, 0.0000e+00, 7.5610e-01 
2.1169e-01, 6.9314e-01, 0.0000e+00, -1.1561e-01 
1.9716e-01, 5.8365e-01, 0.0000e+00, -2.1541e-01 
-1.0032e-01, 3.3805e+00, 0.0000e+00, -1.2662e-01 
2.9872e-01, 5.8496e-01, 0.0000e+00, 1.4482e-01 
1.9508e-01, 4.8927e-01, 0.0000e+00, -1.7398e-01 
-1.2700e-01, 1.9981e-01, 0.0000e+00, -1.0365e-01 
2.2297e-01, 1.8818e-01, 0.0000e+00, -2.9266e-01 
2.2034e-02, 7.8887e-03, 0.0000e+00, -2.1996e-02 
-8.8409e-02, 7.4841e-03, 0.0000e+00, -7.5234e-02 
-3.4872e-01, -3.0079e-02, 0.0000e+00, -6.0163e-02 
6.3265e-01, 1.7013e-01, 0.0000e+00, -2.8950e-01 
-2.1444e-01, -2.7719e-02, 0.0000e+00, -1.0027e-01 
1.8344e-01, -5.5770e-03, 0.0000e+00, -3.9153e-02 
4.9602e-01, 8.6501e-02, 0.0000e+00, -2.0125e-01 
2.7643e-01, 6.6974e-03, 0.0000e+00, -1.0278e-01 
4.4033e-01, 1.4846e+00, 0.0000e+00, 3.1174e-02 
9.1674e-02, 2.5231e-02, 0.0000e+00, -1.6265e-01 
3.8388e-01, 9.0224e-01, 0.0000e+00, -3.9503e-01 
2.4877e-01, 2.9265e-02, 0.0000e+00, -1.8484e-01 
2.3466e-01, 2.2099e-02, 0.0000e+00, -1.5803e-01 
2.1858e-01, 1.4280e-02, 0.0000e+00, -1.4040e-01 
-1.8878e-01, 1.5884e+00, 0.0000e+00, 2.2617e-01 
3.6549e-01, 1.8258e-01, 0.0000e+00, -2.9536e-01 
2.6880e-01, 1.2289e+00, 0.0000e+00, -5.9501e-02 
2.8650e-01, 1.5104e+00, 0.0000e+00, 1.3624e-01 
1.8038e-01, 2.3512e-02, 0.0000e+00, -2.1995e-01 
1.9305e-01, 2.6417e-02, 0.0000e+00, -2.2385e-01 
1.2308e-01, 4.6326e-01, 0.0000e+00, 3.4117e-02 
2.2599e-01, 1.6614e+00, 0.0000e+00, 7.5392e-02 
1.8722e-01, 1.3790e-01, 0.0000e+00, -1.3251e-01 
3.1394e-01, 7.8075e-02, 0.0000e+00, -2.5068e-01 
8.8009e-02, 8.9000e-01, 0.0000e+00, 9.0698e-02 
1.8836e-01, 1.6810e+00, 0.0000e+00, -1.7763e-01 
1.4963e-01, 7.6354e-01, 0.0000e+00, 1.9166e-02 
1.9348e-01, 4.2848e-01, 0.0000e+00, -4.4373e-02 
2.5523e-01, 1.1384e-01, 0.0000e+00, -2.0911e-01 
3.0913e-01, 4.9337e-01, 0.0000e+00, -3.0633e-01 
3.1071e-01, 2.2651e-01, 0.0000e+00, -3.1146e-01 
2.4250e-01, 9.3030e-01, 0.0000e+00, -7.6430e-02 
1.5397e-01, 1.7746e+00, 0.0000e+00, 4.4682e-02 
2.7551e-01, 5.5323e-02, 0.0000e+00, -2.7123e-01 
2.3602e-01, 8.3525e-01, 0.0000e+00, 2.6742e-02 
2.6243e-01, 2.8031e-01, 0.0000e+00, -1.9001e-01 
2.9420e-01, 1.5654e-01, 0.0000e+00, -3.0820e-01 
2.5453e-01, 2.2470e-01, 0.0000e+00, -2.9908e-01 
2.2915e-01, 2.7892e-01, 0.0000e+00, -2.7949e-01 
2.4835e-01, 2.1235e-01, 0.0000e+00, -2.2733e-01 
1.5303e-01, 3.8915e-01, 0.0000e+00, -1.6930e-01 
2.3345e-01, 1.1593e-01, 0.0000e+00, -2.5318e-01 
9.6598e-02, 2.0940e-01, 0.0000e+00, -2.5169e-01 
2.0003e-01, 1.1884e-01, 0.0000e+00, -2.3702e-01 
2.4286e-01, 1.3393e-01, 0.0000e+00, -2.9663e-01 
1.7564e-01, 4.5779e-01, 0.0000e+00, -2.1471e-01 
1.5358e-01, 8.6970e-01, 0.0000e+00, 1.4754e-01 
2.3630e-01, 1.3531e+00, 0.0000e+00, 1.8710e-01 
1.7035e-01, 4.1623e-01, 0.0000e+00, -1.9704e-01 
4.0071e-01, 4.2912e+00, 0.0000e+00, 2.4857e-02 
-5.8614e-02, 1.5582e-01, 0.0000e+00, -1.7067e-01 
-7.3327e-01, -1.6406e-01, 0.0000e+00, 1.9662e-01 
4.2930e-02, -7.1027e-03, 0.0000e+00, 4.2105e-03 
3.3138e-02, 4.2157e+00, 0.0000e+00, -3.7225e-01 
2.8044e-02, 2.0079e+00, 0.0000e+00, -3.0038e-01 
1.2591e-01, 6.0665e-01, 0.0000e+00, -2.3069e-01 
1.9467e-02, 3.2407e+00, 0.0000e+00, 4.1213e-01 
5.9998e-02, 3.4762e+00, 0.0000e+00, -2.4383e-01 
7.0008e-03, 3.2057e+00, 0.0000e+00, -3.9147e-02 
-1.3487e-01, 1.0046e+00, 0.0000e+00, 6.2379e-01 
2.0319e-01, 1.8803e+00, 0.0000e+00, -2.0562e-01 
-2.8923e-01, 2.0198e-01, 0.0000e+00, -1.2209e-01 
-1.4355e-01, 5.7954e-01, 0.0000e+00, -2.3312e-01 
2.3940e-01, 1.1496e+00, 0.0000e+00, 1.9542e-01 
-2.5460e-02, 2.3571e+00, 0.0000e+00, -2.4344e-01 
-1.0619e-01, 5.6302e-01, 0.0000e+00, -1.7343e-01 
1.0587e-01, 1.4211e+00, 0.0000e+00, -8.0533e-02 
1.6390e-01, 1.2344e+00, 0.0000e+00, 5.3240e-01 
1.3968e-01, 1.3859e+00, 0.0000e+00, -1.3824e-01 
1.1059e-01, 1.7453e+00, 0.0000e+00, 4.0703e-01 
-5.1989e-02, 1.5444e+00, 0.0000e+00, -3.9339e-01 
-3.3386e-01, 5.8053e-02, 0.0000e+00, 1.3105e-01 
2.5206e-01, 1.8545e-01, 0.0000e+00, -1.2452e-01 
2.0261e-01, 6.5656e-01, 0.0000e+00, -1.7236e-01 
5.7856e-02, 1.5395e+00, 0.0000e+00, -1.9336e-01 
9.6510e-02, 6.8179e-01, 0.0000e+00, -2.6358e-01 
2.6112e-01, 1.6648e-01, 0.0000e+00, 5.3839e-02 
4.6650e-02, 5.4548e-01, 0.0000e+00, -2.4227e-01 
2.8414e-01, 5.1975e-01, 0.0000e+00, 1.7827e-01 
1.1161e-02, 1.4873e+00, 0.0000e+00, -3.2236e-01 
2.5110e-01, 9.6625e-02, 0.0000e+00, -1.0916e-01 
-1.5876e-02, 1.2921e-01, 0.0000e+00, -7.9059e-02 
2.2375e-01, 4.1831e-01, 0.0000e+00, 2.2396e-01 
2.4535e-01, 5.7141e-02, 0.0000e+00, -6.3010e-02 
1.2638e-01, 2.9286e-02, 0.0000e+00, -1.1143e-01 
2.7448e-01, 9.3145e-02, 0.0000e+00, -4.5181e-02 
4.1465e-02, 9.6378e-01, 0.0000e+00, -2.8105e-01 
2.3204e-01, 4.7934e-02, 0.0000e+00, -8.0394e-02 
-5.8894e-03, 4.6821e-01, 0.0000e+00, -1.6158e-01 
1.8947e-03, 4.1440e-01, 0.0000e+00, -1.6185e-01 
5.3069e-02, 9.1384e-01, 0.0000e+00, -2.6364e-01 
7.5941e-02, 6.4849e-01, 0.0000e+00, -2.3158e-01 
4.5464e-02, 5.2442e-01, 0.0000e+00, -2.0030e-01 
7.1716e-02, 6.1242e-01, 0.0000e+00, 2.3627e-01 
9.7096e-03, 3.2438e+00, 0.0000e+00, 1.0851e-02 
6.0960e-02, -4.6888e-03, 0.0000e+00, 1.3255e-02 
-1.1964e-01, -1.4038e-03, 0.0000e+00, -9.5417e-02 
1.5999e-01, 2.2478e+00, 0.0000e+00, 1.7781e-01 
-5.0576e-01, -2.0823e-01, 0.0000e+00, 1.2821e-01 
-7.6093e-01, 3.2476e+00, 0.0000e+00, 3.1770e-01 
-2.6960e-01, -3.4032e-02, 0.0000e+00, -1.0321e-01 
-4.2579e-01, 2.0850e+00, 0.0000e+00, 5.2737e-01 
1.5436e-01, 8.9571e-03, 0.0000e+00, -7.2114e-02 
-8.7943e-02, 2.7459e+00, 0.0000e+00, -1.5053e-01 
7.5137e-02, 1.5213e+00, 0.0000e+00, -4.6351e-02 
1.6022e-01, 1.5531e+00, 0.0000e+00, -6.9314e-02 
5.3829e-01, 1.1596e-01, 0.0000e+00, -2.2921e-01 
-6.6593e-02, 2.2181e+00, 0.0000e+00, -2.7227e-01 
